tissue_type,subtype,rank_source,low_support,n_target,n_background,n_kept,markers
prostate,Pericytes,census,False,8000,5000,20,"PDGFRB,NOTCH3,FN1,ABCC9,RGS5,COL4A1,EDNRA,COL4A2,COL18A1,TIMP3,MYL9,CSPG4,MCAM,KCNJ8,SERPINH1,CD248,PRRX1,TAGLN,ACTA2,ITGA7"
prostate,Lymphatic endothelial cells,census,False,8000,5000,34,"PTPRB,ENG,KDR,EMCN,COL4A1,NRP2,TEK,COL4A2,NRP1,PECAM1,ESAM,TIE1,RAMP2,EFNB2,RELN,TSPAN7,ITGA9,FLT4,LYVE1,SOX18,MMRN1,GJA4,ADM,AQP1,SOX17,ANGPT2,PDGFB,VEGFC,COL15A1,FOXC1,PROCR,GJA5,FABP4,CCL21"
prostate,Stromal fibroblasts,census,False,8000,5000,38,"DCN,FBLN1,LUM,IGFBP5,MMP2,SERPINF1,COL1A2,MFAP4,TIMP2,COL14A1,DPT,FN1,SPARC,COL1A1,TIMP1,SERPINE1,BGN,PDGFRA,FBLN2,COL3A1,CXCL12,NID1,GGT5,PDGFRB,VIM,LAMA2,VCAN,THY1,ADAMTS4,S100A4,ANGPTL2,LOX,FAP,CTHRC1,ADAMTS2,GREM1,VEGFD,MMP3"
prostate,Club cells,census,False,8000,5000,30,"KRT19,WFDC2,SCGB1A1,LCN2,SLPI,SCGB3A1,AGR2,KRT8,PIGR,BPIFB1,KRT18,TFF3,CXCL17,KRT7,SERPINB3,MGST1,GSTA1,CYP2F1,PRSS8,SPDEF,UGT2A1,BPIFA1,SERPINB4,AGR3,MMP7,CYP2A13,LTF,ANXA2,CYP2B6,SCGB3A2"
prostate,Hillock cells,census,False,8000,5000,26,"CLDN4,KRT17,KRT5,KRT19,KRT15,JUP,LAMB3,CLDN7,CLDN1,LAMC2,ITGA2,DST,SERPINB5,SOX9,PKP3,EGFR,S100A2,PKP2,PKP1,TP63,KRT13,COL17A1,CEACAM1,KRT16,LAMA3,KRT14"
prostate,Schwann cells,census,False,131,5000,14,"CDH19,PMP22,S100B,PLP1,MPZ,NRXN1,NCAM2,NCAM1,SOX10,SOX8,SOX2,FOXD3,DHH,GFAP"
prostate,Mesothelial cells,census,False,525,5000,8,"UPK3B,WT1,MSLN,GPM6A,LRRN4,KRT8,BMP4,KRT18"
prostate,Tuft (POU2F3⁺) secretory cells,census,False,8000,5000,26,"KRT8,KRT18,KRT19,WFDC2,KRT23,TNFRSF12A,S100A16,SOX9,SPDEF,S100A11,RORC,DNALI1,TNFRSF19,POU2F3,KRT4,TNFRSF11A,SLC52A3,TRPM5,IL1RL1,BCL11A,MUC5B,FOXA2,GNG13,WFDC8,WFDC11,HPSE"
liver,Hepatocytes,census,False,8000,5000,41,"FGB,FGA,FGG,ALDOB,TF,ALB,ASGR1,APOC3,CYP2C9,APOH,CPS1,APOA1,CYP2C8,PCK1,TAT,ARG1,CYP2E1,APOB,APOA2,HPD,CYP2B6,ASS1,APOC1,CYP3A4,ASGR2,SERPINA1,AHSG,TTR,HNF4A,CYP2A6,CYP27A1,SDS,CYP8B1,CYP2D6,APOE,CYP2C19,CYP1A2,OTC,CYP3A7,HNF1A,CYP7A1"
liver,Cholangiocytes,census,False,8000,5000,28,"ANXA4,FGFR2,TM4SF4,CLDN1,KRT7,WWTR1,ONECUT1,CFTR,SPP1,AQP1,KRT8,KRT18,HNF1B,CD24,TACSTD2,SOX9,SLPI,ONECUT2,PROX1,SCTR,EPCAM,CXCL1,MUC6,LCN2,CXCL8,GGT1,MUC5B,KRT19"
liver,Liver sinusoidal endothelial cells (LSECs),census,False,8000,5000,30,"DNASE1L3,FLT1,ENG,IGFBP7,CRHBP,KDR,FCN3,OIT3,STAB1,CDH5,EPAS1,STAB2,F8,MRC1,FCN2,PECAM1,CLEC1B,NRP2,NRP1,CD36,CLEC4M,FLT4,CLEC4G,LYVE1,PLVAP,FCGR2B,EHD3,FAM167B,VWF,TIMP2"
liver,Hepatic stellate cells,census,False,8000,5000,34,"COL1A2,COL3A1,DCN,COL5A2,COL6A3,COL1A1,BGN,COL4A2,COL5A1,COL6A2,COL4A1,PDGFRB,ACTA2,THBS2,MYL9,FN1,COL6A1,TAGLN,LAMB1,LUM,THY1,MYLK,ASPN,THBS1,RGS5,PRELP,ELN,PDGFRA,NDUFA4L2,FMOD,MCAM,COMP,CNN1,HAND2"
liver,Portal fibroblasts,census,False,8000,5000,29,"SPARC,COL1A2,COL3A1,DCN,COL1A1,BGN,PDGFRB,FN1,LUM,POSTN,ACTA2,THY1,LTBP2,EMILIN1,ASPN,LOXL2,MMP2,LOXL1,LTBP1,PRELP,TIMP1,ELN,PDGFRA,FMOD,COMP,FBLN2,TIMP2,IL6,MMP3"
liver,Lymphatic endothelial cells,census,False,8000,5000,34,"PTPRB,ENG,KDR,EMCN,COL4A1,NRP2,TEK,COL4A2,NRP1,PECAM1,ESAM,TIE1,RAMP2,EFNB2,RELN,TSPAN7,ITGA9,FLT4,LYVE1,SOX18,MMRN1,GJA4,ADM,AQP1,SOX17,ANGPT2,PDGFB,VEGFC,COL15A1,FOXC1,PROCR,GJA5,FABP4,CCL21"
liver,Mesothelial cells,census,False,525,5000,8,"UPK3B,WT1,MSLN,GPM6A,LRRN4,KRT8,BMP4,KRT18"
liver,Pericytes,census,False,8000,5000,20,"PDGFRB,NOTCH3,FN1,ABCC9,RGS5,COL4A1,EDNRA,COL4A2,COL18A1,TIMP3,MYL9,CSPG4,MCAM,KCNJ8,SERPINH1,CD248,PRRX1,TAGLN,ACTA2,ITGA7"
liver,Cancer-associated fibroblasts (CAFs),census,False,8000,5000,34,"COL1A2,SPARC,COL3A1,DCN,COL5A2,COL1A1,BGN,COL5A1,PDGFRB,ACTA2,THBS2,FN1,LUM,POSTN,FAP,THY1,LTBP2,ASPN,CCN2,CXCL12,LTBP1,PDGFRA,FBLN1,PDGFA,TNC,THBS1,COMP,CCL2,ANGPT2,FBLN2,CXCL14,TGFB2,HGF,IGF1"
liver,Liver progenitor cells (oval cells),census,True,8000,5000,5,"CD34,HHEX,KIT,DVL2,LEF1"
liver,Hepatocellular carcinoma cells,census,False,8000,5000,5,"KRT19,EPCAM,CCND1,CD24,CDKN2A"
liver,Cholangiocarcinoma cells,census,False,8000,5000,17,"KRT19,CD24,KRT8,EPCAM,AGR2,KRT18,TFF3,TACSTD2,TM4SF1,KRT7,SOX9,WFDC2,S100P,TFF1,MUC1,CEACAM5,LCN2"
liver,Mixed hepatocellular-cholangiocarcinoma cells,census,False,8000,5000,9,"KRT19,CD24,EPCAM,AGR2,SOX9,KRT7,WFDC2,TFF1,MUC1"
liver,Metastatic cancer cells,census,False,8000,5000,11,"KRT19,KRT8,CD24,CCND1,EPCAM,KRT18,SOX9,KRT7,CDKN2A,CDH1,MMP7"
liver,Kupffer cells (liver resident macrophages),census,False,8000,5000,44,"SPI1,HLA-DRA,CD163,C1QA,CSF1R,C1QB,HLA-DRB1,HMOX1,CD14,MAFB,C1QC,CTSB,HLA-DPA1,SLC7A7,HLA-DPB1,CXCL16,FOLR2,MSR1,VSIG4,MARCO,CTSL,IRF8,SLC40A1,LYVE1,CD5L,GPR34,TIMD4,TLR2,P2RY13,TLR4,IL10RA,ICAM1,VCAM1,ITGAM,STAB1,SPIC,APOE,ITGAX,TREM2,IL10RB,LGALS3,ADGRE1,CLEC4F,CCR5"
liver,Hepatic pit NK cells,census,False,8000,5000,33,"NKG7,CXCR4,KLRB1,PRF1,GZMK,IL2RG,KLRD1,GZMH,RUNX3,IL2RB,GZMB,CCL5,SH2D1A,GNLY,KLRF1,CD160,CXCR6,XCL2,EOMES,XCL1,KLRC1,NCR3,IFNG,SLAMF6,FGFBP2,TBX21,IL18RAP,NCR1,CXCR3,KLRC2,KLRK1,ITGAL,ZNF683"
lung,Alveolar type I pneumocytes,census,False,8000,5000,9,"IGFBP2,AQP5,EMP2,FERMT1,PCDH7,TMEM45B,COL17A1,TMEM45A,CAV2"
lung,Alveolar type II pneumocytes,census,False,8000,5000,14,"KRT18,KRT8,EPCAM,CDH1,RHOV,FMO2,CEACAM6,SLC6A8,ATP8B1,MUC1,SLC4A4,SLC6A20,SFTA3,SLC34A3"
lung,Club cells,census,False,8000,5000,30,"KRT19,WFDC2,SCGB1A1,LCN2,SLPI,SCGB3A1,AGR2,KRT8,PIGR,BPIFB1,KRT18,TFF3,CXCL17,KRT7,SERPINB3,MGST1,GSTA1,CYP2F1,PRSS8,SPDEF,UGT2A1,BPIFA1,SERPINB4,AGR3,MMP7,CYP2A13,LTF,ANXA2,CYP2B6,SCGB3A2"
lung,Ciliated epithelial cells,census,False,8000,5000,32,"DNALI1,CCNO,KIF3B,TPPP3,RSPH1,DNAH5,FOXJ1,CFAP70,DNAH11,HYDIN,IFT57,SPAG6,CFAP43,SPEF2,SPAG17,DNAAF1,TEKT2,TEKT1,DNAH9,AK7,DRC1,CFAP52,CFAP45,DNAJB13,DNAAF3,DNAI2,CCDC65,CFAP44,DNAI1,DRC7,MCIDAS,GMNC"
lung,Basal epithelial cells,census,False,8000,5000,38,"KRT17,KRT15,KRT5,LAMB3,CLDN1,ITGA2,SOX2,ITGB4,TP63,CXCL1,KRT6A,CDH3,FGFR3,CLDN4,EGFR,LAMA5,LAMC2,COL17A1,CXCL8,ITGA6,KRT14,KRT13,DSG3,NGFR,KRT16,CXCL14,KRT6B,WWTR1,KRT23,IL1RN,ANXA1,BNC1,ITGA3,FGFR2,KRT6C,NOTCH1,SPRR1A,HBEGF"
lung,Goblet cells,census,False,8000,5000,18,"AGR2,TFF3,TFF1,WFDC2,ST6GALNAC1,SPDEF,ERN2,GALNT7,REG4,SPINK4,FCGBP,LGALS4,MUC2,MUC4,SERPINA1,ZG16,ATOH1,CLCA1"
lung,Pulmonary ionocytes,census,False,8000,5000,20,"KRT19,KRT8,KRT18,WFDC2,EPCAM,SCNN1B,MSLN,SLC4A11,TMEM213,SCNN1G,ATP6V1C2,SLC4A4,SLC26A9,ATP6V1B1,POU2F3,SLC26A4,BSND,CLCNKB,FOXI1,ASCL3"
lung,Pulmonary neuroendocrine cells,census,False,8000,5000,38,"SCG3,INSM1,CHGA,PCSK1N,SCGN,TAC3,NEUROD1,SCG2,CHGB,SYP,PCSK1,PTPRN2,TUBB3,FEV,ASCL1,DDC,PTPRN,NEUROD2,RAB3C,NCAM1,SYT7,SV2A,DLL3,SYT4,CALCA,GRP,VGF,TPH1,ELAVL3,GAD1,RET,PCSK2,ISL1,SST,PEG10,CALCB,GAD2,LMX1A"
lung,Pulmonary capillary endothelial cells,census,False,8000,5000,43,"CLDN5,RAMP2,PECAM1,VWF,AQP1,CLEC14A,RAMP3,CDH5,ESAM,PTPRB,EMCN,ENG,ACVRL1,FLT1,ADGRL4,TIE1,ICAM2,COL4A2,COL4A1,ERG,CA4,TEK,EDN1,ACKR1,KDR,NOTCH4,PLVAP,KLF4,SOX17,GATA2,ARHGEF15,HEY1,GJA5,RHOJ,APOLD1,NOTCH1,VCAM1,APLNR,SELE,NOS3,KLF2,APLN,NRP1"
lung,Pulmonary lymphatic endothelial cells,census,False,8000,5000,31,"CLDN5,RAMP2,PECAM1,SPARCL1,AQP1,RAMP3,ESAM,ENG,TIE1,SOX18,ITGA5,GATA2,KDR,EFNB2,MMRN1,EDNRB,LYVE1,PDGFB,NPR3,FLT4,CCL21,ANGPT2,ICAM1,GJA4,COL15A1,SELE,CLDN11,VEGFC,PROX1,RELN,GJC2"
lung,Adventitial fibroblasts,census,False,8000,5000,42,"DCN,COL1A2,COL6A2,FBLN1,LUM,COL6A1,COL3A1,COL1A1,MFAP4,SPARC,TIMP3,COL5A2,ELN,FBN1,COL5A1,PDGFRA,VCAN,COL14A1,FBLN2,SFRP2,CXCL12,IGFBP5,TIMP1,THY1,LOXL1,ADAMTS2,PDGFRB,COL16A1,LOX,COL8A1,POSTN,MFAP5,SFRP1,NID2,CXCL14,PTN,COL15A1,TNC,BMP1,WNT5A,COL11A1,GREM1"
lung,Pulmonary lipofibroblasts,census,False,8000,5000,16,"COL6A3,ELN,PDGFRA,PDGFRB,VCAN,IGFBP5,THY1,WNT2,IGF1,HSD11B1,IGF2,SFRP1,ADAMTSL2,FGF10,ANGPTL4,CIDEA"
lung,Airway smooth muscle cells,census,False,8000,5000,36,"ACTA2,TPM2,TAGLN,CALD1,MYL9,TPM1,MYH11,MYLK,ACTG2,LMOD1,CNN1,DES,SMTN,MYH10,PRKG1,MYOCD,PDE5A,EDNRA,ITGA7,CNN3,KCNMB1,CACNA1C,ITGA8,ROCK2,TPM4,MYL6,CACNA1H,ROCK1,CACNB2,PTGIR,ITGB1,RGS5,SRF,CALM2,MYOZ2,MYLK2"
lung,Alveolar macrophages,census,False,8000,5000,37,"LYZ,AIF1,MRC1,CD68,MARCO,MSR1,CD163,FCGR2A,GPNMB,APOE,ALOX5,ALOX5AP,CTSD,PPARG,SIRPA,FABP4,ITGAX,CTSB,TREM2,CSF1R,LPL,LILRB4,ITGAM,SIGLEC1,LILRB1,LILRB2,SIRPB1,ABCG1,SIGLEC10,LILRA5,LGALS3,P2RY13,TGFB1,SPP1,SIGLEC7,SIGLEC5,IL10"
lung,Lung adenocarcinoma tumor cells,census,False,8000,5000,20,"KRT19,EPCAM,KRT8,KRT18,CCND1,CDH1,ERBB3,MUC1,CEACAM5,ITGB4,EGFR,VEGFA,ERBB2,SOX9,NKX2-1,MUC20,TEAD4,FOXA2,SPP1,RET"
lung,Lung squamous cell carcinoma cells,census,False,8000,5000,25,"SOX4,KRT17,KRT6A,LAMB3,CCND1,KRT15,SOX2,KRT5,ITGB4,DSG3,KRT14,LAMC2,DSC2,KRT6B,COL17A1,KRT13,ITGA3,BCL11A,SPRR2D,S100A7,SPRR1A,IVL,CXCL1,MMP13,MMP1"
lung,Small cell lung carcinoma cells,census,False,8000,5000,11,"SOX2,ENO2,NEFL,TUBB3,MCM2,CHGB,CALCA,MYCL,SCG2,CALCB,GRP"
lung,Lung large cell neuroendocrine carcinoma cells,census,False,8000,5000,13,"EPCAM,KRT18,KRT8,SOX2,TOP2A,TUBB3,BUB1B,CHGB,CALCA,POU2F3,FOXA2,TP53,GRP"
lung,Pulmonary carcinoid tumor cells,census,False,8000,5000,14,"KCNK1,GNG4,ADGRG1,PCSK1N,HES6,SYT7,CHGB,CALCA,DDC,FOXA2,POU2F3,PCSK1,GRP,LMX1B"
lung,Pulmonary sarcomatoid carcinoma cells,census,False,8000,5000,7,"VEGFA,EGFR,COL1A1,ITGB6,MST1R,ITGB5,TWIST1"
lung,Pulmonary adenoid cystic carcinoma cells,census,False,8000,5000,12,"SOX4,ERBB3,ITGB4,EGFR,MMP7,SOX9,MSLN,ITGA2,ITGA3,LAMC1,EN2,FOXI1"
lung,Pulmonary mucoepidermoid carcinoma cells,census,False,8000,5000,24,"KRT19,KRT18,KRT8,KRT17,KRT7,MUC1,SOX2,CEACAM5,EGFR,KRT14,KRT5,ERBB2,SOX9,KRT13,MUC4,MUC20,MUC21,MUC5B,MMP7,MUC16,SPDEF,MUC13,KRT6C,HEY2"
ovary,Ovarian surface epithelial cells,census,False,8000,5000,35,"WFDC2,KRT18,KRT8,EPCAM,CLDN3,SLPI,MSLN,MUC1,CD24,DSP,KRT7,KRT19,CLDN4,CLDN7,PAX8,MUC16,SOX17,ITGB4,TACSTD2,DSC2,ERBB3,ITGB8,KRT23,LAMC2,KRT17,LAMB3,MMP7,ERBB4,KRT5,OCLN,KRT6A,FOXA2,ITGB6,FOXA1,KRT6B"
ovary,Granulosa cells,v3_curated,True,0,0,50,"FOXL2,FSHR,AMH,INHA,INHBA,CYP19A1,CYP11A1,HSD3B2,STAR,NR5A1,ESR2,GATA4,GDF9,BMP15,IGF1,IGF2,FST,SMAD2,SMAD3,ACVR1B,TGFBR3,VCAN,KITLG,SOX9,FOXO1,PTGS2,CXCL12,VCAM1,HSD17B1,HSD17B2,AKR1C1,AKR1C3,TGFBR1,BMPR1A,BMPR1B,BMPR2,SMAD1,SMAD4,SMAD5,SMAD6,SMAD7,ID1,ID3,GJA1,GJA4,CDH2,CDH11,ITGA6,ITGB1,ITGB3"
ovary,Theca interna cells,v3_curated,True,0,0,50,"LHCGR,CYP17A1,CYP11A1,HSD3B1,HSD3B2,STAR,NR5A1,AR,IGF1,IGF2,INSR,LEPR,ANGPT1,ANGPT2,PDGFRB,ACTA2,TAGLN,COL1A1,COL3A1,FBLN5,ELN,RGS5,PTGER2,PTGER3,VCAM1,THY1,FOXO1,INSL3,HSD17B3,AKR1C2,AKR1C4,CYP7B1,NR2F2,NR4A1,NR4A2,NR4A3,HAND2,PDGFRA,COL1A2,COL5A1,COL5A2,COL6A1,COL6A2,COL6A3,DCN,LUM,MFAP5,LOX,LOXL1,THBS1"
ovary,Cumulus cells,census,True,8000,5000,5,"VCAN,TNFAIP6,HAS2,RARRES2,IGFBP2"
ovary,High-grade serous ovarian carcinoma cells,census,True,8000,5000,5,"KRT8,AURKB,KRT18,CDC20,PLK1"
ovary,Ovarian clear cell carcinoma cells,census,True,8000,5000,5,"KRT8,KRT18,KRT7,SPP1,PAX8"
ovary,Ovarian endometrioid carcinoma cells,census,True,8000,5000,5,"MMP7,DKK1,DKK4,KRT8,MMP1"
ovary,Ovarian mucinous carcinoma cells,census,True,8000,5000,5,"MMP7,TFF1,REG1B,KRT20,MMP1"
ovary,Adult granulosa cell tumor cells,census,True,8000,5000,5,"CXCL14,SOX9,IGF2,BIRC5,ID1"
ovary,Luteinized granulosa cells,v3_curated,True,0,0,50,"STAR,CYP11A1,HSD3B2,CYP19A1,LHCGR,FSHR,INHA,INHBA,INHBB,AMH,FOXL2,NR5A1,ESR2,PGR,HAND2,GATA4,KLF9,BMP15,GDF9,KITLG,VCAN,PTX3,PLA2G4A,PTGS2,IL6,CCL2,HSD17B1,HSD17B3,AKR1C1,AKR1C3,AKR1C2,CYP17A1,CYP11B1,CYP11B2,LDLR,SCARB1,NR1H3,PPARG,NR4A1,NR4A2,NR4A3,VEGFA,ANGPT1,ANGPT2,FLT1,KDR,IL1B,CXCL8,TNF,CXCL12"
ovary,Fallopian tube-like secretory cells,census,False,8000,5000,30,"WFDC2,KRT18,KRT8,EPCAM,CLDN3,SLPI,KRT19,MSLN,MUC1,KRT7,FOLR1,CLDN4,CLDN7,PAX8,MUC16,SOX17,SLC34A2,SPINT1,TACSTD2,ITGB4,ERBB3,EMX2,SPINT2,SOX9,SPDEF,OCLN,AGR3,PAX2,FOXA2,AGR2"
ovary,Ovarian hilum stem-like cells,v3_curated,True,35,564751,50,"ALDH1A1,ALDH1A2,ALDH1A3,LGR5,LGR6,PROM1,CD44,CD24,EPCAM,ITGA6,ITGB4,KRT5,KRT14,SOX9,SOX2,NANOG,POU5F1,KLF4,BMI1,WNT7A,WNT4,AXIN2,TCF7L2,NOTCH1,NOTCH2,DLL1,HES1,HEY1,MKI67,PCNA,TOP2A,CCNB1,CCNB2,CCNA2,CCND1,CCND2,CDK1,CDK2,CDK4,CDK6,PLK1,AURKA,BUB1,BUB1B,E2F1,E2F2,YAP1,WWTR1,TEAD4,LATS1"
ovary,Low-grade serous ovarian carcinoma cells,census,True,8000,5000,5,"MMP1,KRT18,KRT8,FGFR3,SPP1"
ovary,Ovarian carcinosarcoma cells,census,True,8000,5000,5,"MMP1,KRT8,KRT18,KRT19,EPCAM"
ovary,Small cell carcinoma hypercalcemic type,census,True,8000,5000,5,"CALCB,CXCL1,KRT8,KRT18,ASCL1"
ovary,Ovarian thecoma cells,census,False,8000,5000,16,"COL1A1,COL3A1,COL1A2,THY1,VCAN,COL5A2,THBS2,FAP,COL11A1,COL5A1,POSTN,FN1,LUM,MFAP5,COL6A2,LOX"
ovary,Primordial oocytes,census,False,1567,5000,39,"SYCP3,POU5F1,KHDC3L,DPPA3,NANOS3,DAZL,DDX4,OOEP,FIGLA,NLRP5,ZP3,LHX8,SOHLH2,STAG3,TUBB8,GDF9,SOHLH1,TUBB8B,SMC1B,NANOG,ZP4,ZP2,TDRD12,HORMAD1,TDRD9,NPM2,TDRD5,KIT,SYCP2,SALL4,NOBOX,NANOS1,STRA8,MOS,BMP15,ZP1,HORMAD2,ESRRB,SMC3"
ovary,Ovarian stromal fibroblasts,census,False,8000,5000,17,"COL3A1,COL1A1,THY1,COL1A2,COL5A2,POSTN,COL11A1,THBS2,FBLN2,MFAP5,CXCL14,LUM,COL6A2,COL5A1,COL6A3,LOX,SPARC"
skin,Basal keratinocytes,census,False,8000,5000,17,"KRT15,COL17A1,KRT14,KRT5,TP63,FERMT1,LAMA3,COL7A1,FGFR3,FGFR2,KLF5,DSC3,WNT7B,ITGB4,ITGA3,EGFR,DSG3"
skin,Suprabasal keratinocytes,census,False,8000,5000,9,"CXCL14,DSC3,ELF3,SPINK5,DSG1,SPRR4,LCE1A,SPRR5,LCE3C"
skin,Melanocytes,census,False,8000,5000,24,"DCT,MLANA,PMEL,TYRP1,TYR,GPR143,EDNRB,SLC24A5,GPNMB,MITF,RAB38,RAB32,MYO5A,PAX3,MLPH,OCA2,SOX10,KIT,L1CAM,MC1R,BCL2,HPS3,SLC45A2,S100A1"
skin,Dermal fibroblasts,census,False,8000,5000,41,"COL6A2,COL1A2,DCN,COL6A1,LUM,COL3A1,COL1A1,MFAP4,FBLN1,COL5A2,SFRP2,COL12A1,COL5A1,PDGFRA,FBN1,THY1,FBLN2,LOX,COL16A1,VCAN,COL14A1,ELN,PDGFRB,EMILIN1,MFAP5,FBN2,POSTN,PDPN,FN1,LOXL1,TGFB3,LOXL2,TNC,GREM1,TIMP3,ITGA11,CCL19,COL8A1,MMP3,LEPR,CCL21"
skin,Langerhans cells,census,False,8000,5000,31,"SPI1,CD83,CSF1R,HLA-DRA,LYZ,HLA-DRB1,CD86,HLA-DPA1,S100A9,HLA-DPB1,CLEC7A,SIRPA,ITGB2,CCR1,CCL22,IRF5,CLEC10A,CCR7,CLEC4A,ITGAM,LAMP3,CCRL2,CD209,CD80,CCL17,ZBTB46,CCR2,ITGAX,ETS2,NFKB1,CD207"
skin,Cutaneous squamous cell carcinoma cells,census,False,8000,5000,11,"PTK2,ERBB2,NOTCH2,MKI67,TGFB2,WWTR1,AURKA,AURKB,BIRC5,S100A7,KRT17"
skin,Basal cell carcinoma cells,census,False,8000,5000,16,"CTNNB1,CDK6,CCND1,CDK2,BCL2L1,GLI3,TP53,E2F1,SOX9,PTCH1,LEF1,GLI4,TEAD4,MYCN,E2F2,YAP1"
skin,Cutaneous melanoma cells,census,False,8000,5000,30,"MLANA,S100B,S100A1,SOX10,PMEL,STAT1,TYR,DCT,MYO5A,RAB27A,CCND1,NRP2,SLC24A5,CDK4,MET,NRAS,HK2,MC1R,L1CAM,ITGB3,TYRP1,PTPN11,ANGPT2,SLC45A2,ICAM1,CXCL10,TERT,BCL2A1,SRC,CXCL9"
skin,Merkel cells,v3_curated,True,2,1194299,50,"KRT20,INSM1,CHGA,CHGB,SYP,NCAM1,POU2F3,SOX2,ATOH1,ISL1,TUBB3,SV2A,ENO2,NEUROD1,PCSK1,PCSK2,CCKBR,TRPM5,CALCA,SCG2,SCG3,VGF,CALB2,PRPH,KRT40,DLK1,DLL3,SOX11,FEV,LMX1A,LMX1B,NEUROD2,NEUROG3,NKX2-2,NKX2-1,NKX6-1,SST,GHRL,SLC18A1,SLC18A2,SLC17A6,GABRB2,GABRG2,GABRA3,GRIN2B,GRIA2,CACNA1A,CACNA1C,CACNB2,HCN2"
skin,Eccrine sweat gland secretory cells,census,True,8000,5000,5,"AQP3,CA12,AQP2,KLK5,SLC12A9"
skin,Dermal papilla fibroblasts,census,False,8000,5000,31,"DCN,LUM,IGFBP5,SFRP2,COL12A1,COL16A1,PDGFRB,WIF1,FGF7,VCAN,IGFBP3,POSTN,GREM2,LAMA4,RSPO3,ADAMTS2,COL23A1,TNC,COL24A1,DKK1,SFRP4,COL8A2,COL11A1,WNT5A,LGR5,GREM1,WNT11,TNFRSF11B,FGF10,COL8A1,MMP3"
skin,Merkel cell carcinoma cells,census,False,8000,5000,31,"SOX4,STAT1,CCND1,TP53,TOP2A,EZH2,MKI67,MYC,DNMT3A,CHEK1,CCNB1,BUB1,PLK1,E2F1,AURKA,CHEK2,AURKB,BUB1B,CCNB2,ATM,BIRC5,NCAM1,DNMT1,ATR,CHGA,NOTCH1,MYCN,E2F2,CHGB,SOX11,AURKC"
skin,Dermatofibrosarcoma protuberans cells,census,False,8000,5000,30,"COL1A2,COL6A2,COL6A1,COL3A1,COL1A1,MMP2,FBLN1,VCAN,PRRX1,COL5A2,COL12A1,COL5A1,FBLN2,CD248,LOX,COL14A1,SPARC,COL16A1,MMP14,PDGFRB,FN1,PDPN,TIMP3,LOXL2,LOXL1,COL23A1,COL24A1,LRRC15,MMP3,CD34"
skin,Cutaneous angiosarcoma cells,census,False,8000,5000,9,"ROBO1,NRP2,VEGFB,MCAM,TP53,EPHA2,EPHB4,FGF1,TIE1"
skin,Sebaceous gland sebocytes,census,True,8000,5000,5,"KRT18,KRT8,KRT7,LCN2,FOXA2"
skin,Hair follicle bulge stem cells,census,False,8000,5000,7,"KRT15,KRT5,KRT14,COL17A1,WNT7B,KRT19,LAMA3"
pancreas,Beta cells,v3_curated,True,0,0,50,"INS,PCSK1,PCSK2,PDX1,MAFA,MAFB,NEUROD1,NEUROG3,ISL1,ISL2,NKX6-1,NKX2-2,SLC2A2,SLC30A8,PCSK1N,CHGA,CHGB,UCHL1,STX1A,SNAP25,SYT4,KCNJ11,ABCC8,CACNA1A,CACNA1D,CACNA1C,CACNA1H,ATP1A1,ATP1B1,ATP2A2,FFAR1,GCK,FOXA2,GATA4,GATA6,RFX6,MNX1,IAPP,PTPRN,PTPRN2,PCBD1,SLC16A1,GLP1R,INSR,IRS1,IRS2,AKT2,MTNR1B,KLF11,HNF1A"
pancreas,Alpha cells,census,False,8000,5000,7,"GCG,IRX2,ARX,CRH,TTR,SLC7A2,GC"
pancreas,Delta cells,census,False,1087,5000,39,"PCSK2,CHGB,CHGA,PTPRN2,PTPRN,PCSK1N,ABCC8,SNAP25,SYT7,NEUROD1,STAT3,RGS4,SSTR2,MAFB,ARX,GAD2,CACNA1D,ISL1,STAT5B,RAB3A,RGS5,TCF7L2,KCNJ11,DLL1,DLL3,FOXA2,GHSR,CACNA1G,SSTR5,HHEX,TSPAN1,NOTCH1,CALB1,RGS16,RBP4,PCSK1,SLC17A6,THSD7A,GAD1"
pancreas,PP/gamma cells,census,False,1087,5000,43,"PCSK2,CHGB,CHGA,GNAS,PTPRN2,PCSK1N,PTPRN,SLC30A8,VAMP2,ABCC8,SNAP25,SYT4,PAX6,STXBP1,SYT7,NEUROD1,STAT3,RGS4,PCBD1,SSTR2,MAFB,STX1A,GPR119,ARX,ISL1,NCAM1,UCHL1,STAT5B,TCF7L2,KCNJ11,FOXA2,CALCB,CALCA,VIP,HHEX,CARTPT,TSPAN1,RBP4,PCSK1,NKX2-2,PCSK6,FFAR1,RGS16"
pancreas,Acinar cells,census,False,8000,5000,38,"CPA2,CEL,CELA3A,GP2,CTRC,SYCN,CELA3B,CPB1,CPA1,CLPS,SPINK1,RBPJL,REG1A,PNLIP,CTRB2,CELA2B,PRSS3,CTRB1,REG3G,CELA2A,AMY2A,NR5A2,CTRL,PNLIPRP1,REG1B,AMY2B,PRSS1,PRSS2,REG3A,CLPSL1,PTF1A,REG4,PNLIPRP2,CELP,BHLHA15,CPA4,CLPSL2,CPA3"
