tissue_type,common,malignant,major_type,subtype,pannuke_label,hne_type,hne_label,pantissue_type,pantissue_label,sthelar_full_type,sthelar_full_label,sthelar_coarse_type,sthelar_coarse_label,sthelar_cancer_normal_type,sthelar_cancer_normal_label,lcp_type,lcp_label,markers,rank_source,low_support,comment
immune,True,False,Immune cells,CD8+ T cells,inflammatory,Lymphocytes,lymphocyte,Lymphoid,lymphoid,T / NK lymphocytes,T_NK,Immune,Immune,Normal,Normal,CD8 T,CD8 T,"CD8B,CD8A,CCL5,KLRD1,KLRG1,GZMH,CD3D,CD2,CD3G,CD3E,NKG7,DUSP2,GZMA,LAG3,LCK,PRF1,IFNG,FASLG,TBX21,TRAC",skipped,False,"CD8+ T cells - CD8A/B, GZMH, KLRD1, CD3D."
immune,True,False,Immune cells,Exhausted CD8+ T cells,inflammatory,Lymphocytes,lymphocyte,Lymphoid,lymphoid,T / NK lymphocytes,T_NK,Immune,Immune,Normal,Normal,CD8 T,CD8 T,"CD96,KLRG1,GZMK,SH2D2A,TBX21,TIGIT,CD160,EOMES,CXCR5,CXCR6,KIR2DL3,FOXP3",skipped,False,"Exhausted CD8+ T - TIGIT, GZMK, EOMES, CD160, TBX21."
immune,True,False,Immune cells,Regulatory T cells (Tregs),inflammatory,Lymphocytes,lymphocyte,Lymphoid,lymphoid,T / NK lymphocytes,T_NK,Immune,Immune,Normal,Normal,CD4 T,CD4 T,"FOXP3,IL2RA,CTLA4,IKZF2,TNFRSF18,IL7R,CCR7,NKG7,CD27,CD28,IL2RB,SH2D2A,TIGIT,S1PR1,GZMB,PRF1,LAG3,CXCR6,CCR8",skipped,False,"Tregs, v4_1: FOXP3, IL2RA(CD25), CTLA4, IKZF2(Helios), TNFRSF18(GITR) promoted to lead; was generic-T-leaning with FOXP3 buried and no IL2RA/CTLA4 (caveat fixed)."
immune,True,False,Immune cells,T follicular helper (Tfh) cells,inflammatory,Lymphocytes,lymphocyte,Lymphoid,lymphoid,T / NK lymphocytes,T_NK,Immune,Immune,Normal,Normal,CD4 T,CD4 T,"CD3D,IL7R,CCR7,MAL,RHOH,SH2D1A,CD28,CD40LG,TIGIT,FCRL3,GIMAP7,BANK1,CXCR5,PDCD1,STAT4",skipped,False,"T follicular helper - CD40LG, CXCR5 context, SH2D1A, CD28."
immune,True,False,Immune cells,Gamma-delta T cells,inflammatory,Lymphocytes,lymphocyte,Lymphoid,lymphoid,T / NK lymphocytes,T_NK,Immune,Immune,Normal,Normal,CD8 T,CD8 T,"IL7R,BCL11B,GZMA,CD96,CCL5,PRF1,KLRB1,NKG7,KLRD1,GNLY,RORA,TRGC2,TBX21,TRDC,S1PR1,MS4A1,EOMES,CD160,GIMAP7,TRGC1,TRGV9,CXCR6,TRDV2,HOPX",skipped,False,"Gamma-delta T cells - generic T + cytotox (GZMA, PRF1, NKG7); no TRG/TRD genes (caveat)."
immune,True,False,Immune cells,Natural killer cells (NKs),inflammatory,Lymphocytes,lymphocyte,Lymphoid,lymphoid,T / NK lymphocytes,T_NK,Immune,Immune,Normal,Normal,NK,NK,"CD247,GZMA,CST7,PRF1,KLRB1,KLRD1,NKG7,GNLY,GZMH,FGFBP2,KLRG1,IL2RB,NCR3,KLRF1,SPON2,TBX21,KLRK1,EOMES,KLRC1,IFNG,KLRC3,KLRC2,GZMB",skipped,False,"Natural killer cells - GNLY, NKG7, KLRD1, PRF1, CD247 (no CD3)."
immune,True,False,Immune cells,Naïve B cells,inflammatory,Lymphocytes,lymphocyte,Lymphoid,lymphoid,B / plasma cells,B_Plasma,Immune,Immune,Normal,Normal,B,B,"CCR7,MS4A1,BANK1,FCRL3,TNFRSF13C,CD22,FCRL2,CD79A,IGHE",skipped,False,"Naive B cells - MS4A1, CD79A, BANK1, TNFRSF13C, CD22."
immune,True,False,Immune cells,Memory B cells,inflammatory,Lymphocytes,lymphocyte,Lymphoid,lymphoid,B / plasma cells,B_Plasma,Immune,Immune,Normal,Normal,B,B,"CD27,S1PR1,MS4A1,TBX21,FCRL3,BANK1,TNFRSF13C,CXCR5,BCL2,CR2,CXCR6,FCRL5",skipped,False,"Memory B cells - CD27, MS4A1, TBX21, CXCR5."
immune,True,False,Immune cells,Germinal-center B cells,inflammatory,Lymphocytes,lymphocyte,Lymphoid,lymphoid,B / plasma cells,B_Plasma,Immune,Immune,Normal,Normal,B,B,"CCR7,RHOH,IKZF3,MYBL1,MS4A1,CXCR4,CD22,CXCR5,FCER2,AICDA",skipped,False,"Germinal-center B cells - MS4A1, MYBL1, IKZF3, CXCR4; AID/BCL6 not in lead."
immune,True,False,Immune cells,Plasmablasts,inflammatory,Plasma cells,plasma_cell,Plasma cell,plasma,B / plasma cells,B_Plasma,Immune,Immune,Normal,Normal,Plasma cell,Plasma cell,"MZB1,JCHAIN,FKBP11,XBP1,IGKC,HSP90B1,TNFRSF17,SSR4,CD38,DERL3,SSR3,PDIA4,PDIA6,TXNDC5,IGLC2,HSPA5,P4HB,CRELD2,SEL1L,PRDM1,DERL1,SEC61B,IRF4,DNAJB9,IGHA1,CALR,IGHG1,SDC1,DNAJC3,TNFRSF13B,PPIB,CD27,IGHG3,IGHG4,HYOU1,IGHG2,IGHA2,CANX,SLC30A5,IGHM,TMEM107,LILRB4,IGHJ4,LAMTOR5,FKBPL",skipped,False,"Plasmablasts - MZB1, XBP1, TNFRSF17; proliferative plasma."
immune,True,False,Immune cells,Plasma cells,inflammatory,Plasma cells,plasma_cell,Plasma cell,plasma,B / plasma cells,B_Plasma,Immune,Immune,Normal,Normal,Plasma cell,Plasma cell,"MZB1,JCHAIN,FKBP11,XBP1,IGKC,ITM2C,HSP90B1,TNFRSF17,SSR4,CD38,DERL3,TENT5C,PDIA4,TXNDC5,IGLC2,SLAMF7,PDIA6,HSPA5,CRELD2,SEL1L,PRDM1,SEC61B,IRF4,IGHA1,SDC1,CALR,IGHG1,TNFRSF13B,CD27,PPIB,IGHG3,IGHG4,HYOU1,IGHG2,IGHA2,SLC39A7,CCR10,CANX,IGHM,IL6R,TMEM109,BIRC3,CXCR4",skipped,False,"Plasma cells - MZB1, JCHAIN, XBP1, TNFRSF17; shared plasma signature."
immune,True,False,Immune cells,Conventional dendritic cells type 1 (cDC1),inflammatory,Macrophage-like,macrophage_like,Myeloid,myeloid,Myeloid,Myeloid,Immune,Immune,Normal,Normal,cDC,cDC,"CLEC9A,XCR1,BATF3,CADM1,CST3,KLF4,HLA-DRB1,HLA-DRA,CSF3R,CD86,HLA-DPA1,CD1D,FCGR1A,HLA-DPB1,IL15,THBD,IRF8,LILRA4,CXCL10,IDO1,IDO2,SPP1",skipped,False,"cDC1, v4_1: CLEC9A, XCR1, BATF3, CADM1 (defining cDC1 set) promoted to lead; CLEC9A was absent (caveat fixed)."
immune,True,False,Immune cells,Conventional dendritic cells type 2 (cDC2),inflammatory,Macrophage-like,macrophage_like,Myeloid,myeloid,Myeloid,Myeloid,Immune,Immune,Normal,Normal,cDC,cDC,"CST3,S100A9,S100A8,SPI1,TNFSF13B,KLF4,FTH1,FCGR2A,HLA-DRB1,TMEM176B,CD86,TLR4,HLA-DRA,SIRPA,TMEM176A,HLA-DPA1,IL1B,CXCL8,MARCO,CLEC10A,CXCL2,HLA-DPB1,FCGR2B,MRC1,REL,CD1E,PDCD1LG2,IDO1,CD1B,CD207",skipped,False,"cDC2 - CD1C context, S100A8/9, SPI1, FCGR2A."
immune,True,False,Immune cells,Dendritic cells,inflammatory,Macrophage-like,macrophage_like,Myeloid,myeloid,Myeloid,Myeloid,Immune,Immune,Normal,Normal,cDC,cDC,"CST3,HLA-DRA,HLA-DRB1,HLA-DPA1,HLA-DPB1,CD74,IRF8,CIITA,CD1C,CD86,SPI1,MYD88,CD1D,ITGAX,REL,IRF4,BATF3,CD83,TLR7,NFKB1,CLEC7A,ZBTB46,IFI16,IDO1,CD40,LY75,IDO2,CD1B,CD1A,TLR9,LAMP3,TLR3,STAT6,CXCL9,CCL19,CD80,CCL17,CLEC12A,IL12B",skipped,False,"Pan-dendritic cells - HLA-DR, CD74, IRF8, CIITA."
immune,True,False,Immune cells,Macrophages,inflammatory,Macrophage-like,macrophage_like,Myeloid,myeloid,Myeloid,Myeloid,Immune,Immune,Normal,Normal,Macrophage,Macrophage,"CTSB,APOE,C1QB,C1QA,CSF1R,CD163,C1QC,CTSL,CTSC,CD68,CTSD,MRC1,NAMPT,ITGAX,PLAUR,MSR1,CST3,LILRB1,VSIG4,LGALS9,HLA-DRA,SIGLEC1,MMP9,HLA-DRB1,RNASE1,LGALS3,FCGR3A,LY86,AIF1,LYZ,SPP1,HLA-DPB1,IL1B,MARCO,HLA-DPA1,SIGLEC10,TREM2,MMP12,LILRA2,ITGAM,TNF,C3,IL6,ALOX5AP",skipped,False,"Macrophages - C1QA/B/C, CD163, CSF1R, APOE; pan-tissue M2-leaning."
immune,True,False,Immune cells,Tumor-associated macrophages (TAMs),inflammatory,Macrophage-like,macrophage_like,Myeloid,myeloid,Myeloid,Myeloid,Immune,Immune,Normal,Normal,Macrophage,Macrophage,"S100A9,AIF1,S100A8,VCAN,LGALS3,LILRB2,CTSD,TGFBI,LGALS9,TNFSF10,SLC11A1,CD163,NLRP3,STAB1,SIGLEC10,TNFSF13,MARCO,IL1RN,VEGFA,SIGLEC1,MSR1,C1QA,CTSC,C1QB,MRC1,C1QC,CTSL,IL10,APOE,LILRB5,MMP19,PDCD1LG2,IDO1,TREM2,IDO2,SPP1,CCL18,CCL22",skipped,False,"Tumor-associated macrophages - S100A8/9, VCAN, TGFBI, LILRB2; immunosuppressive."
immune,True,False,Immune cells,Classical monocytes (CD14+),inflammatory,Macrophage-like,macrophage_like,Myeloid,myeloid,Myeloid,Myeloid,Immune,Immune,Normal,Normal,Macrophage,Macrophage,"CST3,LYZ,S100A9,AIF1,CTSS,S100A8,CD14,LGALS3,S100A12,HLA-DRB1,HLA-DRA,MS4A7,PLAUR,CTSB,NAMPT,LGALS9,LILRA2,CSF1R,TLR2,ITGAX,LILRB1,HLA-DPA1,TLR4,ITGAM,TLR8,NLRP3,RNASE2,FCGR1A,IRF5,HLA-DPB1,CCR2,IL1B,CXCL8,IL6R,CTSL,BATF3,STAT6,ADGRE1,PTGS2,IRF8,CXCL2,CTSC,CXCL10,MMP9,FCGR3A",skipped,False,"Classical CD14+ monocytes - LYZ, S100A8/9, CD14, CTSS."
immune,True,False,Immune cells,Non-classical monocytes (CD16+),inflammatory,Macrophage-like,macrophage_like,Myeloid,myeloid,Myeloid,Myeloid,Immune,Immune,Normal,Normal,Macrophage,Macrophage,"CST3,LYZ,S100A9,S100A8,S100A12,TNFSF13B,HLA-DRB1,LILRB2,CTSD,IFI30,MS4A7,HLA-DRA,LGALS2,LILRA2,ITGAX,BCL2A1,CCR1,HLA-DPA1,TLR8,CXCL16,TNFSF10,HLA-DPB1,CCR2,ITGAM,SIGLEC14,G0S2,SIGLEC10,CTSC,TLR7,IFI6,MMP19,TIMD4",skipped,False,"Non-classical CD16+ monocytes - S100A12 context, LILRB2; FCGR3A not in lead (caveat)."
immune,True,False,Immune cells,Neutrophils,inflammatory,Neutrophils,neutrophil,Granulocyte,granulocyte,Myeloid,Myeloid,Immune,Immune,Normal,Normal,Other,Other,"CSF3R,FPR1,S100A8,S100A9,FCGR3B,PTPRJ,BCL2A1,TLR2,NCF2,ALPL,SRGN,IL17RA,CXCR2,ARG1,MMP25,ITGAX,NCF4,PADI4,CD177,ITGAM,FPR2,STAT3,CXCL8,CXCR1,NFE2L2,TNFRSF10C,TLR8,HP,TLR4,MMP8,LCN2,IL1B,OLFM4,CEACAM8,MPO,ELANE,DEFA4,CTSG",skipped,False,"Neutrophils - FCGR3B, CSF3R, FPR1, S100A8/9."
immune,True,False,Immune cells,Mast cells,inflammatory,Mast cells,mast_cell,Granulocyte,granulocyte,Myeloid,Myeloid,Immune,Immune,Normal,Normal,Mast cell,Mast cell,"CPA3,HPGDS,GATA2,TPSAB1,IL1RL1,HDC,TPSB2,HPGD,SLC18A2,KIT,ALOX5AP,MS4A2,FCER1G,ALOX5,PRG2,MITF,PTGS1,VIM,RGS13,SIGLEC6,FCER1A,CMA1,ICAM1,LGALS1,SOCS2,IL13,BCL2L1,IL4,TNFSF14,PRG3,TNFSF11,ALOX15",skipped,False,"Mast cells - TPSAB1, TPSB2, CPA3, HDC, IL1RL1 (canonical)."
immune,True,False,Immune cells,Natural killer T cells (NKT),inflammatory,Lymphocytes,lymphocyte,Lymphoid,lymphoid,T / NK lymphocytes,T_NK,Immune,Immune,Normal,Normal,CD8 T,CD8 T,"CD3E,CD3D,CD3G,CD2,TRAC,LCK,TRBC1,BCL11B,GZMA,PRF1,KLRB1,CD69,NKG7,KLRD1,KLRG1,NCR3,TIGIT,TBX21,GZMB,CD160,EOMES,KLRC1,IFNG,KLRC2,FASLG,LAG3,CXCR6,TRAV10,TRBV25-1",skipped,False,"Natural killer T - CD3 + NK; generic T panel, weak NKT specificity (caveat)."
immune,True,False,Immune cells,Mucosal-associated invariant T cells (MAIT),inflammatory,Lymphocytes,lymphocyte,Lymphoid,lymphoid,T / NK lymphocytes,T_NK,Immune,Immune,Normal,Normal,CD8 T,CD8 T,"CD3E,CD3D,CD3G,CD2,TRBC1,CCR7,BCL11B,GZMA,IL7R,PRF1,KLRB1,NKG7,GNLY,S1PR1,TIGIT,FASLG,CXCR6,TRBV20-1,TRAV1-2,TRAJ33,TRAJ12",skipped,False,MAIT cells - CD3 + KLRB1/GZMA; no TRAV1-2/SLC4A10 (caveat).
immune,True,False,Immune cells,ILC1,inflammatory,Lymphocytes,lymphocyte,Lymphoid,lymphoid,T / NK lymphocytes,T_NK,Immune,Immune,Normal,Normal,NK,NK,"IL7R,GZMA,PRF1,KLRD1,CST7,GNLY,KLRG1,IL2RB,HOPX,GZMB,TBX21,S1PR5,NKG7,XCL2,IFNG,CXCR6,STAT4",skipped,False,"ILC1 - IL7R + cytotox (GZMA, KLRD1, GNLY); overlaps NK (caveat)."
immune,True,False,Immune cells,ILC2,inflammatory,Lymphocytes,lymphocyte,Lymphoid,lymphoid,T / NK lymphocytes,T_NK,Immune,Immune,Normal,Normal,CD4 T,CD4 T,"IL7R,CD69,KLRB1,KLRG1,NCR3,GATA3,RORA,CXCR6,IL2RG,IL9",skipped,False,"ILC2 - GATA3, RORA, KLRG1, NCR3, CXCR6."
immune,True,False,Immune cells,ILC3,inflammatory,Lymphocytes,lymphocyte,Lymphoid,lymphoid,T / NK lymphocytes,T_NK,Immune,Immune,Normal,Normal,CD4 T,CD4 T,"IL7R,KLRB1,NCR3,CD160,IFNG,CXCR6,PLCG1",skipped,False,"ILC3; 7 genes - IL7R, NCR3, IFNG, CXCR6; RORC not in lead."
immune,True,False,Immune cells,B-regulatory cells (Bregs),inflammatory,Lymphocytes,lymphocyte,Lymphoid,lymphoid,B / plasma cells,B_Plasma,Immune,Immune,Normal,Normal,B,B,"CCR7,CD5,MS4A1,TNFRSF13C,FCRL3,CXCR5,NT5E,CCR6,CD22,FCRL4",skipped,False,"B-regulatory cells; 10 genes - CD5, MS4A1, NT5E, CCR6; weak Breg specificity (caveat)."
immune,True,False,Immune cells,Plasmacytoid dendritic cells,inflammatory,Macrophage-like,macrophage_like,Myeloid,myeloid,Myeloid,Myeloid,Immune,Immune,Normal,Normal,pDC,pDC,"CD36,KLF4,OAS1,CD86,SLC15A3,IRF5,HLA-DRA,HLA-DRB1,HLA-DPB1,HLA-DPA1,TLR7,SIGLEC1,IFI27,LILRA4,CLEC4C",skipped,False,"Plasmacytoid DC - OAS1, IRF5, SLC15A3, KLF4; LILRA4/CLEC4C absent (caveat)."
immune,True,False,Immune cells,Inflammatory DC / DC3,inflammatory,Lymphocytes,lymphocyte,Lymphoid,lymphoid,Myeloid,Myeloid,Immune,Immune,Normal,Normal,cDC,cDC,"CCR7,TNFSF9,CCL22,SOCS1,CD40",skipped,False,"Inflammatory DC/DC3; 5 genes - CCR7, CCL22, TNFSF9, CD40 - minimal/migratory-DC lean."
immune,True,False,Immune cells,Myeloid-derived suppressor cells,inflammatory,Hematologic blasts,hematologic_blast,Hematopoietic blast,blast,Myeloid,Myeloid,Immune,Immune,Normal,Normal,Macrophage,Macrophage,"CD274,NOS2,IL1B,CSF2RB,CXCL2",skipped,False,"Myeloid-derived suppressor cells; 5 genes - CD274, NOS2, IL1B, CXCL2 - minimal, overlaps monocyte (caveat)."
immune,True,False,Immune cells,Eosinophils,inflammatory,Eosinophils,eosinophil,Granulocyte,granulocyte,Myeloid,Myeloid,Immune,Immune,Normal,Normal,Other,Other,"GATA2,HPGDS,IL5RA,PRG2,CLC,CSF2RB,ALOX5AP,GATA1,ALOX5,TIMP1,RNASE2,PTGDR2,ANXA1,LGALS1,IL1B,STAT5A,RNASE3,RGS13,CXCL8,CMA1,SIGLEC8,CCR3,ALOX15",skipped,False,"Eosinophils - IL5RA, PRG2, CLC, ALOX5AP, GATA1/2."
immune,True,False,Immune cells,Basophils,inflammatory,Basophils,basophil,Granulocyte,granulocyte,Myeloid,Myeloid,Immune,Immune,Normal,Normal,Mast cell,Mast cell,"GATA2,HDC,FCER1A,CPA3,CSF2RB,HPGDS,TPSAB1,MS4A2,LGALS9,KIT,TPSB2,PRG2,CD63,IL1RL1,PTGDR2,IL4,CCR3,PRG3,SIGLEC8,CMA1",skipped,False,"Basophils - FCER1A, MS4A2, CPA3, HDC, GATA2."
immune,True,False,Immune cells,Precursor dendritic cells (pre-DC),inflammatory,Macrophage-like,macrophage_like,Myeloid,myeloid,Myeloid,Myeloid,Immune,Immune,Normal,Normal,cDC,cDC,"SPI1,CLEC7A,CSF3R,HLA-DRA,ZEB2,CLEC4A,CSF1R,HLA-DPA1,ITGB2,LILRB1,ITGAM,HLA-DPB1,CCR2,SIGLEC10,IL6R,BATF3,CLEC10A,SIGLEC7,FLT3,IRF8,ID2,AXL,CLEC9A,CSF2RA,IL3RA",skipped,False,"Precursor DC (pre-DC) - SPI1, CLEC4A, ZEB2, CSF1R."
circulating,True,False,Circulating blood cells,Erythrocytes (Red Blood Cells),background,Red blood cells,red_blood,Filtered (anucleate),filtered,Other,Other,Other,Other,Normal,Normal,Other,Other,"HBB,HBA1,HBA2,AHSP,SLC25A37,ALAS2,FECH,HBM,GYPC,PRDX2,HBQ1,SLC4A1,EPB42,KLF1,NFE2,GYPA,ANK1,GATA1,HBD,RHAG,HBG2,TFRC,HBG1,TAL1,SPTA1,CA1,EPOR,TFR2,CA2,RHD,RHCE,ERMAP,SPTB,CYB5A,SLC25A38,SLC22A4,TMCC2,EPB41,PRDX1,KLF3,BCL11A",skipped,False,"Erythrocytes - HBB, HBA1/2, ALAS2, SLC25A37 (hemoglobin/heme)."
circulating,True,False,Circulating blood cells,Platelets (Thrombocytes),background,Platelets,platelet,Filtered (anucleate),filtered,Other,Other,Other,Other,Normal,Normal,Other,Other,"PF4,PPBP,TUBB1,GP9,SPARC,F13A1,ITGA2B,MYL9,VCL,FERMT3,TLN1,TUBA1C,CALM3,GP1BA,ITGB3,SELP,PF4V1,CD151,RAP1B,GP6,PLEK,GP1BB,TSPAN9,P2RY1,SRC,CD36,P2RY12,TRPC6,ACTB",skipped,False,"Platelets - PF4, PPBP, GP9, ITGA2B, TUBB1."
circulating,True,False,Vascular cells,Circulating Endothelial Cells (CECs),connective,Endothelial cells,endothelial,Endothelial,endothelial,Blood vessel / endothelial,Blood_vessel,Stromal,Stromal,Normal,Normal,Endothelial cell,Endothelial cell,"FLT1,KDR,NRP1,CDH5,ADGRL4,PLVAP,ESAM,CLDN5,PECAM1,TIE1,ERG,NRP2,ENG,CD93,TEK,RHOJ,EFNB2,BMPR2,A2M,CD34,ICAM2,ROBO4,MCAM,ECSCR,ACVRL1,FABP4,DLL4,VWF,SLC2A1,HEY1,TAL1,GATA2,ANGPT2,NOS3,F11R,SELE,VEGFA,SLIT2,IL1R1,HEY2,HHEX,BMP4,ANKRD1",skipped,False,"Circulating endothelial cells - FLT1, KDR, CDH5, CLDN5."
circulating,True,False,Vascular progenitor cells,Circulating Endothelial Progenitor Cells (EPCs),connective,Endothelial cells,endothelial,Endothelial,endothelial,Blood vessel / endothelial,Blood_vessel,Stromal,Stromal,Normal,Normal,Endothelial cell,Endothelial cell,"FLT1,KDR,NRP1,ERG,NRP2,ENG,TEK,CD93,EFNB2,HSPB1,CD34,NOTCH4,ICAM2,ROBO4,NOTCH1,ECSCR,ACVRL1,DLL4,SOX17,HES1,HEY1,TAL1,JAG1,GATA2,ANGPT2,F11R,HHEX,SELE,SLIT2,IL1R1,VEGFA,HEY2,BMP2,BMP6,BMP4,HES5",skipped,False,"Circulating endothelial progenitors - KDR, CD34 context, ERG, TEK, CD93."
circulating,True,False,Mesenchymal cells,Circulating Mesenchymal Stem Cells (MSCs),connective,Fibroblast-like cells,fibroblast_like,Stromal / mesenchymal,stromal,Fibroblast / myofibroblast,Fibroblast_Myofibroblast,Stromal,Stromal,Normal,Normal,Other,Other,"COL1A2,COL3A1,SPARC,COL1A1,MMP2,FN1,MMP14,TIMP1,VIM,ITGB1,CXCL12,THY1,PDGFRB,CD248,SNAI2,ZEB1,ACTA2,ENG,BMP4,SFRP1,FZD4,LEPR,TAGLN,VCAM1,WNT5A,SOX9,RUNX2,ITGA1,TWIST1,ITGA5,FGF2,BMP2,SUSD2,GREM1,GDF6",skipped,False,"Circulating mesenchymal stem cells - COL1/3, FN1, MMP2/14; overlaps fibrocyte/fibroblast (caveat)."
circulating,True,False,Vascular-associated cells,Circulating Pericyte-like Cells,connective,Pericytes,pericyte,Stromal / mesenchymal,stromal,Specialized,Specialized,Other,Other,Normal,Normal,Fibroblast,Fibroblast,"PDGFRB,CSPG4,RGS5,CD146,ACTA2,VIM,TAGLN,CD13,MYH11,NOTCH3,MCAM,CNN1,CALD1,TIMP1,S100A4,COL1A1,COL3A1,SPARC,EDNRB,CD248,GUCY1A3,ADRA1B,PDE5A,SMA,SUSD2,THY1,FN1,ITGA7,ITGB1,TGFBR2,CXCL12,POSTN,FAP,TIMP3,GATA6,MYLK,ROBO4,SMTN,MMP2,MMP9,NG2,LMOD1,CNN3,MYL9,ELN,ACVRL1,MEF2C,HEY2,EGR1,PDLIM3",skipped,False,"Circulating pericyte-like cells - PDGFRB, CSPG4, RGS5, ACTA2 (CD146/CD13 aliases)."
circulating,True,False,Stromal cells,Circulating fibrocytes,connective,Fibroblast-like,fibroblast_like,Stromal / mesenchymal,stromal,Fibroblast / myofibroblast,Fibroblast_Myofibroblast,Stromal,Stromal,Normal,Normal,Fibroblast,Fibroblast,"COL1A2,COL3A1,SPARC,COL6A1,COL6A2,COL5A2,COL1A1,MMP2,FN1,DCN,COL5A1,COL6A3,MMP14,BGN,VCAN,PDGFRA,LUM,POSTN,CXCL12,ITGB1,COL14A1,LOX,THY1,PDGFRB,CD34,ACTA2,ADAM12,ITGA5,IL13RA1,STAT3,SMAD4,CNN1,CXCL16,IL4R",skipped,False,"Circulating fibrocytes - COL1/3/5/6, SPARC, MMP2; overlaps MSC (caveat)."
colorectal,True,True,Malignant epithelial cells,Stem-like / TA-like tumor cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"RNF43,SLC12A2,ASCL2,AXIN2,EPHB2,MYC,CCND1,TSPAN8,LGR5,CD44,MCM4,CENPF,SMOC2,AURKA,MKI67,E2F1,CCNB1,MCM3,PCNA,CHEK1,FZD7,PROM1",skipped,False,"WNT-high stem/TA-like tumor - RNF43, ASCL2, AXIN2, EPHB2, MYC, LGR5 context."
colorectal,True,True,Malignant epithelial cells,EMT-like / Mesenchymal tumor cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"TGFBI,ITGB1,SNAI1,FN1,TWIST1",skipped,False,"EMT/mesenchymal tumor; 5 genes - TGFBI, SNAI1, FN1, TWIST1 - minimal mesenchymal."
colorectal,True,True,Malignant epithelial cells,Enterocyte-like tumor cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"CEACAM5,CLDN4,CLDN7,CDH17,SLC39A4,MUC13,KRT20,DBI,GUCY2C,FDFT1",skipped,False,"Enterocyte-like tumor - CEACAM5, CDH17, KRT20, MUC13, SLC39A4."
colorectal,True,True,Malignant epithelial cells,Goblet-like tumor cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"CLDN3,ELF3,LGALS3,CLDN7,TMEM45B,LGALS4,SPINK1,AGR2,TFF3,MUC5B,MUC13,GALNT7,SLPI,WFDC2,CXCL17,SPINK7,MUC15,MUC22",skipped,False,"Goblet-like tumor - AGR2 context, LGALS4, SPINK1, CLDN3/7."
colorectal,False,True,Malignant epithelial cells,Tuft/BEST4⁺ tumor cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"ASCL2,KRT18,CFTR,SOX4,KRT8,SPINK1,SMOC2,SLC52A3,SPRR2A,TAS2R3",skipped,False,"Tuft/BEST4+ tumor program - ASCL2, CFTR, SMOC2, SLC52A3; 10 genes."
colorectal,False,True,Malignant epithelial cells,Enteroendocrine-like tumor cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"KCNQ1,TAC1,CALCA,SCG5,CRHR1,CALCR",skipped,False,"Enteroendocrine-like tumor; 6 genes - CALCA, TAC1, SCG5, CALCR - minimal."
colorectal,False,True,Malignant epithelial cells,Mucinous/Signet-ring tumor cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"LGALS3,CLDN3,LGALS4,AGR2,TFF3,GALNT3,CLDN4,GALNT12,MUC5B,GALNT7,B3GNT3,MSLN,KRT20,MUC13,MUC22",skipped,False,"Mucinous/signet-ring tumor - TFF3, AGR2, LGALS4, GALNT3/12, CLDN3."
colorectal,False,True,Malignant epithelial cells,Neuroendocrine carcinoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"FOXA2,SYT7,GRIN2B,VGF,STXBP1,GABRA3,CALCA,NKX2-1,NEUROG3",skipped,False,"Colorectal neuroendocrine carcinoma - FOXA2, GRIN2B, CALCA, NKX2-1."
colorectal,True,False,Epithelial cells,Absorptive colonocytes,epithelial,Epithelial cells,epithelial,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"FABP1,ANPEP,PRAP1,ALDOB,MUC13,APOA1,SI,MTTP,APOA4,GSTA1,APOB,SLC5A1,CLDN7,MUC17,SLC26A3,ACE2,CDH17,EPCAM,CYP3A4,ALPI,MGAM,CES2,SLC2A2,ABCG2,SULT1A1,CYP2C9,PCK1,CYP2J2,VIL1,DPP4,PIGR,ABCB1,NR1I2,FMO1,UGT2B17,SLC39A4,CA1",skipped,False,"Absorptive colonocytes - FABP1, ANPEP, SI, APOA1, ALDOB."
